"","weighted_mean.X1981_si.x_fbi_anom","weighted_mean.X1982_si.x_fbi_anom","weighted_mean.X1983_si.x_fbi_anom","weighted_mean.X1984_si.x_fbi_anom","weighted_mean.X1985_si.x_fbi_anom","weighted_mean.X1986_si.x_fbi_anom","weighted_mean.X1987_si.x_fbi_anom","weighted_mean.X1988_si.x_fbi_anom","weighted_mean.X1989_si.x_fbi_anom","weighted_mean.X1990_si.x_fbi_anom","weighted_mean.X1991_si.x_fbi_anom","weighted_mean.X1992_si.x_fbi_anom","weighted_mean.X1993_si.x_fbi_anom","weighted_mean.X1994_si.x_fbi_anom","weighted_mean.X1995_si.x_fbi_anom","weighted_mean.X1996_si.x_fbi_anom","weighted_mean.X1997_si.x_fbi_anom","weighted_mean.X1998_si.x_fbi_anom","weighted_mean.X1999_si.x_fbi_anom","weighted_mean.X2000_si.x_fbi_anom","weighted_mean.X2001_si.x_fbi_anom","weighted_mean.X2002_si.x_fbi_anom","weighted_mean.X2003_si.x_fbi_anom","weighted_mean.X2004_si.x_fbi_anom","weighted_mean.X2005_si.x_fbi_anom","weighted_mean.X2006_si.x_fbi_anom","weighted_mean.X2007_si.x_fbi_anom","weighted_mean.X2008_si.x_fbi_anom","weighted_mean.X2009_si.x_fbi_anom","weighted_mean.X2010_si.x_fbi_anom","weighted_mean.X2011_si.x_fbi_anom","weighted_mean.X2012_si.x_fbi_anom","weighted_mean.X2013_si.x_fbi_anom","weighted_mean.X2014_si.x_fbi_anom","weighted_mean.X2015_si.x_fbi_anom","weighted_mean.X2016_si.x_fbi_anom","weighted_mean.X2017_si.x_fbi_anom","weighted_mean.X2018_si.x_fbi_anom","weighted_mean.X2019_si.x_fbi_anom","weighted_mean.X2020_si.x_fbi_anom","weighted_mean.X2021_si.x_fbi_anom"
"Wayne National Forest",1.78048348426819,8.8079137802124,8.06958961486816,10.6144456863403,-1.18161416053772,-5.30243396759033,5.89933633804321,5.78813791275024,6.17009353637695,-0.83541864156723,-2.94306612014771,7.31453037261963,8.52450275421143,5.84476232528687,3.7680811882019,10.2435169219971,7.61777114868164,-5.96816635131836,2.32341575622559,-4.647780418396,0.321769863367081,-3.28324842453003,-2.04075336456299,2.60246253013611,-1.56630647182465,-2.40711832046509,-3.45118093490601,1.92924153804779,0.984817028045654,-4.44327449798584,0.798893511295319,-18.4907302856445,6.77485466003418,5.44242429733276,3.78902387619019,-2.96453809738159,-9.01780414581299,9.94807720184326,-0.817865908145905,-1.87029349803925,-3.68190407752991
"Hoosier National Forest",-1.55538582801819,10.3989419937134,13.117467880249,12.9295492172241,0.508684039115906,-5.14995288848877,4.01553821563721,4.29794073104858,7.14458608627319,-1.01970684528351,-2.05638933181763,3.50414228439331,12.7917394638062,7.80594873428345,-3.19834280014038,13.7837409973145,5.01188611984253,-3.76581525802612,3.17280602455139,-5.75784778594971,0.563926696777344,0.551706612110138,1.14521837234497,1.76550078392029,-1.17075836658478,-2.15843772888184,-11.1801919937134,5.83948183059692,1.17457354068756,-3.41766977310181,-2.46290874481201,-21.8407497406006,10.1601753234863,8.5046911239624,2.33679342269897,-1.77324366569519,-12.9670934677124,10.5676078796387,1.90672993659973,-4.19508647918701,-3.08545756340027
"Huron-Manistee National Forest",1.51499354839325,-3.23818755149841,10.5942802429199,5.86469793319702,-9.12881565093994,-8.542067527771,-7.88943338394165,1.24318218231201,4.26447916030884,-1.71421492099762,-5.45609712600708,2.70177245140076,0.293161451816559,3.29082894325256,5.51115798950195,10.3624315261841,13.2599582672119,-9.14700222015381,-5.4538459777832,-7.76551914215088,-7.32803964614868,9.32539939880371,0.368396788835526,-0.585348784923553,2.1153666973114,-6.21197700500488,-4.17525577545166,1.71072065830231,0.67084264755249,-8.41067218780518,3.44187927246094,-10.6229734420776,1.36301493644714,5.52741432189941,-0.55726146697998,3.33174300193787,-2.85367059707642,3.23381567001343,7.91049480438232,8.80314826965332,0.946715593338013
"Chippewa National Forest",-2.07189416885376,-3.16851854324341,7.51324462890625,0.771335124969482,-12.0685024261475,-3.15879321098328,-17.5033378601074,-6.14166498184204,-1.77877366542816,1.46018278598785,-4.38007402420044,-2.71278953552246,-0.263027638196945,-0.127368524670601,4.49290561676025,8.90503215789795,8.90707778930664,-10.7296590805054,-6.09076833724976,-4.46162462234497,-3.43434262275696,11.6629390716553,-3.64167451858521,9.23505401611328,-1.83746039867401,-6.91431951522827,-10.6884088516235,10.3895168304443,4.7844614982605,-5.82411670684814,3.10030388832092,-8.76736640930176,6.77993679046631,4.81620979309082,-0.296894729137421,-2.38362383842468,0.355249434709549,-0.880810916423798,8.86048126220703,5.7975902557373,0.271791309118271
"White Mountain National Forest",-3.56217765808105,-0.241640254855156,4.89101409912109,4.16007614135742,-0.0633869022130966,-4.91468715667725,-2.90732741355896,0.861332893371582,0.273612320423126,1.85923564434052,-4.43079471588135,4.11192655563354,-4.83738660812378,5.06015634536743,4.07179594039917,5.6153507232666,10.9513883590698,-6.98089218139648,-2.60617113113403,3.21027803421021,-2.29336214065552,5.92092943191528,2.86379265785217,-3.52703309059143,6.44404792785645,-1.64893364906311,0.922978699207306,2.58887028694153,-3.33790731430054,-6.67924165725708,-0.365992486476898,-6.08701992034912,-2.3744375705719,0.193870574235916,-3.1249566078186,1.51507830619812,-1.26196682453156,-0.987517774105072,5.86435222625732,5.80396890640259,-3.84306025505066
"Monongahela National Forest",1.97545516490936,9.04476547241211,11.2707090377808,10.1568431854248,-4.47257566452026,-3.61330270767212,7.50524759292603,5.63817310333252,6.12620258331299,-1.08412837982178,-2.22763800621033,7.52859878540039,5.63945579528809,0.964342653751373,3.20386552810669,6.78897714614868,12.391773223877,-2.24614834785461,2.37179112434387,-0.684268951416016,1.21206820011139,-4.15603685379028,-0.302691876888275,1.91413569450378,2.06714797019958,-1.95422768592834,-0.923572063446045,-0.656046807765961,1.11400890350342,-4.0890474319458,-0.881791293621063,-14.9614601135254,5.73133087158203,5.14952754974365,2.40637850761414,-3.45669460296631,-11.067232131958,7.19019031524658,-3.94183850288391,0.154800951480865,-2.01578569412231
"Superior National Forest",0.172281831502914,-4.70390892028809,8.95976161956787,2.42638325691223,-12.6666793823242,-4.13054275512695,-17.3238277435303,-6.4701075553894,-1.77006697654724,0.576506912708282,-7.44430541992188,-2.71900582313538,4.34286117553711,-0.796523332595825,2.94347524642944,8.45683670043945,8.12333011627197,-12.5823936462402,-6.41791915893555,-4.8830099105835,-3.1914324760437,9.73114967346191,-2.99084329605103,9.38737106323242,-0.575238347053528,-6.23715400695801,-10.4755001068115,9.5458517074585,7.11973142623901,-8.01415538787842,2.64048385620117,-7.72951889038086,8.28169536590576,3.6310408115387,1.2694479227066,-2.03094506263733,4.62223863601685,-2.45696949958801,8.94286918640137,3.99912476539612,-0.931505560874939
"Shawnee National Forest",-0.745258331298828,4.4163031578064,15.8712310791016,13.6789445877075,0.814475059509277,-5.33331537246704,1.0957338809967,1.72023677825928,7.54503870010376,-8.8141918182373,-3.42594075202942,0.425939828157425,11.6262655258179,7.12753391265869,-3.96214175224304,13.1369018554688,-3.75630402565002,-3.19605684280396,0.0507150217890739,-9.79719161987305,3.16595244407654,4.20205736160278,3.79578971862793,-0.181351199746132,0.481797367334366,-3.10159611701965,-10.9001836776733,9.71547317504883,0.0985835790634155,-1.68179631233215,-0.51216197013855,-18.9536876678467,10.8117303848267,11.4949026107788,3.63233017921448,-3.80686402320862,-13.1911554336548,11.3161144256592,3.83326530456543,-3.86136937141418,-1.26191759109497
"Allegheny National Forest",3.01174139976501,3.48794627189636,8.1187686920166,9.69393920898438,-4.59469270706177,-0.657650351524353,-1.14532470703125,6.25478315353394,10.716757774353,-1.58236074447632,-3.29514765739441,2.62718033790588,-2.87575387954712,8.08546161651611,7.35580682754517,6.67871618270874,16.1079006195068,-6.71747589111328,0.129221558570862,-3.56343221664429,-1.41180610656738,2.26486873626709,-1.78627467155457,-1.25180089473724,6.38762521743774,-2.47082996368408,1.79587292671204,-0.0500098280608654,-0.486296504735947,-4.98783349990845,1.62871515750885,-6.56173610687256,-2.36895442008972,1.60344731807709,-1.09890723228455,2.15652823448181,-12.3813066482544,1.67637479305267,-2.5547308921814,10.3643455505371,-1.14294826984406
"Los Padres National Forest",-3.07978057861328,7.83829116821289,4.42867088317871,0.970093846321106,10.0075845718384,-6.29911136627197,7.92554998397827,0.304646283388138,7.35883760452271,8.68756866455078,-3.68700981140137,-2.08084583282471,2.80890130996704,1.70695090293884,-5.07108879089355,-6.4913182258606,-2.17003893852234,8.33989715576172,12.3527374267578,-1.37037217617035,13.7209711074829,4.12112760543823,-4.85784816741943,4.85166883468628,-1.79349994659424,4.39719676971436,2.51938533782959,6.33204221725464,-0.425673305988312,6.66775894165039,3.62259554862976,0.874741435050964,3.93073868751526,-12.7684011459351,-15.8214750289917,-9.47746849060059,1.70912134647369,-6.88154458999634,11.2067918777466,-1.67202711105347,-1.56388676166534
"Shasta-Trinity National Forest",0.481057524681091,14.9765882492065,13.3440294265747,3.13817811012268,0.600305736064911,-11.0362234115601,-1.22957336902618,-2.44069504737854,0.246742457151413,-7.20195484161377,7.99981927871704,-13.0278091430664,8.22061538696289,-3.9967725276947,5.21726226806641,-1.77246034145355,-5.04368686676025,14.7551279067993,15.5892457962036,0.215313151478767,1.07180547714233,-1.67133224010468,5.32783317565918,-10.2185764312744,-0.893577992916107,8.71530342102051,-8.5759162902832,8.31328582763672,3.54739665985107,15.5468235015869,20.2301025390625,7.72536468505859,-6.2881178855896,-15.2896890640259,-32.0874404907227,-12.6088161468506,4.01748418807983,1.15242803096771,2.96466708183289,-4.72737503051758,0.971780836582184
"Cleveland National Forest",1.18719530105591,7.43355274200439,5.12241125106812,0.883947610855103,12.3982954025269,-3.05207204818726,9.96733093261719,3.38162589073181,8.23711109161377,12.0705413818359,1.26625597476959,0.1144143268466,3.36469221115112,2.01374506950378,-2.12355923652649,-2.96354651451111,0.337232202291489,7.72308778762817,7.80033540725708,-4.4488377571106,15.2303352355957,3.97716879844666,-8.61237812042236,3.20373177528381,-1.03638768196106,1.11483716964722,2.75223064422607,7.08551692962646,-6.66248941421509,6.55266618728638,4.21760082244873,1.71885240077972,2.74429392814636,-13.1991882324219,-12.0093650817871,-7.54687166213989,1.70321488380432,-9.79611873626709,9.66934871673584,0.831133723258972,-3.83164048194885
