"","weighted_mean.X1900_si.x_fli_best","weighted_mean.X1901_si.x_fli_best","weighted_mean.X1902_si.x_fli_best","weighted_mean.X1903_si.x_fli_best","weighted_mean.X1904_si.x_fli_best","weighted_mean.X1905_si.x_fli_best","weighted_mean.X1906_si.x_fli_best","weighted_mean.X1907_si.x_fli_best","weighted_mean.X1908_si.x_fli_best","weighted_mean.X1909_si.x_fli_best","weighted_mean.X1910_si.x_fli_best","weighted_mean.X1911_si.x_fli_best","weighted_mean.X1912_si.x_fli_best","weighted_mean.X1913_si.x_fli_best","weighted_mean.X1914_si.x_fli_best","weighted_mean.X1915_si.x_fli_best","weighted_mean.X1916_si.x_fli_best","weighted_mean.X1917_si.x_fli_best","weighted_mean.X1918_si.x_fli_best","weighted_mean.X1919_si.x_fli_best","weighted_mean.X1920_si.x_fli_best","weighted_mean.X1921_si.x_fli_best","weighted_mean.X1922_si.x_fli_best","weighted_mean.X1923_si.x_fli_best","weighted_mean.X1924_si.x_fli_best","weighted_mean.X1925_si.x_fli_best","weighted_mean.X1926_si.x_fli_best","weighted_mean.X1927_si.x_fli_best","weighted_mean.X1928_si.x_fli_best","weighted_mean.X1929_si.x_fli_best","weighted_mean.X1930_si.x_fli_best","weighted_mean.X1931_si.x_fli_best","weighted_mean.X1932_si.x_fli_best","weighted_mean.X1933_si.x_fli_best","weighted_mean.X1934_si.x_fli_best","weighted_mean.X1935_si.x_fli_best","weighted_mean.X1936_si.x_fli_best","weighted_mean.X1937_si.x_fli_best","weighted_mean.X1938_si.x_fli_best","weighted_mean.X1939_si.x_fli_best","weighted_mean.X1940_si.x_fli_best","weighted_mean.X1941_si.x_fli_best","weighted_mean.X1942_si.x_fli_best","weighted_mean.X1943_si.x_fli_best","weighted_mean.X1944_si.x_fli_best","weighted_mean.X1945_si.x_fli_best","weighted_mean.X1946_si.x_fli_best","weighted_mean.X1947_si.x_fli_best","weighted_mean.X1948_si.x_fli_best","weighted_mean.X1949_si.x_fli_best","weighted_mean.X1950_si.x_fli_best","weighted_mean.X1951_si.x_fli_best","weighted_mean.X1952_si.x_fli_best","weighted_mean.X1953_si.x_fli_best","weighted_mean.X1954_si.x_fli_best","weighted_mean.X1955_si.x_fli_best","weighted_mean.X1956_si.x_fli_best","weighted_mean.X1957_si.x_fli_best","weighted_mean.X1958_si.x_fli_best","weighted_mean.X1959_si.x_fli_best","weighted_mean.X1960_si.x_fli_best","weighted_mean.X1961_si.x_fli_best","weighted_mean.X1962_si.x_fli_best","weighted_mean.X1963_si.x_fli_best","weighted_mean.X1964_si.x_fli_best","weighted_mean.X1965_si.x_fli_best","weighted_mean.X1966_si.x_fli_best","weighted_mean.X1967_si.x_fli_best","weighted_mean.X1968_si.x_fli_best","weighted_mean.X1969_si.x_fli_best","weighted_mean.X1970_si.x_fli_best","weighted_mean.X1971_si.x_fli_best","weighted_mean.X1972_si.x_fli_best","weighted_mean.X1973_si.x_fli_best","weighted_mean.X1974_si.x_fli_best","weighted_mean.X1975_si.x_fli_best","weighted_mean.X1976_si.x_fli_best","weighted_mean.X1977_si.x_fli_best","weighted_mean.X1978_si.x_fli_best","weighted_mean.X1979_si.x_fli_best","weighted_mean.X1980_si.x_fli_best","weighted_mean.X1981_si.x_fli_best","weighted_mean.X1982_si.x_fli_best","weighted_mean.X1983_si.x_fli_best","weighted_mean.X1984_si.x_fli_best","weighted_mean.X1985_si.x_fli_best","weighted_mean.X1986_si.x_fli_best","weighted_mean.X1987_si.x_fli_best","weighted_mean.X1988_si.x_fli_best","weighted_mean.X1989_si.x_fli_best","weighted_mean.X1990_si.x_fli_best","weighted_mean.X1991_si.x_fli_best","weighted_mean.X1992_si.x_fli_best","weighted_mean.X1993_si.x_fli_best","weighted_mean.X1994_si.x_fli_best","weighted_mean.X1995_si.x_fli_best","weighted_mean.X1996_si.x_fli_best","weighted_mean.X1997_si.x_fli_best","weighted_mean.X1998_si.x_fli_best","weighted_mean.X1999_si.x_fli_best","weighted_mean.X2000_si.x_fli_best","weighted_mean.X2001_si.x_fli_best","weighted_mean.X2002_si.x_fli_best","weighted_mean.X2003_si.x_fli_best","weighted_mean.X2004_si.x_fli_best","weighted_mean.X2005_si.x_fli_best","weighted_mean.X2006_si.x_fli_best","weighted_mean.X2007_si.x_fli_best","weighted_mean.X2008_si.x_fli_best","weighted_mean.X2009_si.x_fli_best","weighted_mean.X2010_si.x_fli_best","weighted_mean.X2011_si.x_fli_best","weighted_mean.X2012_si.x_fli_best","weighted_mean.X2013_si.x_fli_best","weighted_mean.X2014_si.x_fli_best","weighted_mean.X2015_si.x_fli_best","weighted_mean.X2016_si.x_fli_best","weighted_mean.X2017_si.x_fli_best","weighted_mean.X2018_si.x_fli_best","weighted_mean.X2019_si.x_fli_best","weighted_mean.X2020_si.x_fli_best","weighted_mean.X2021_si.x_fli_best"
"Mt. Baker-Snoqualmie National Forest",86.1658782958984,105.236831665039,102.98169708252,110.634803771973,106.150810241699,87.6504135131836,93.0852584838867,110.789413452148,104.683937072754,106.630897521973,100.020774841309,106.034576416016,99.3592529296875,111.527931213379,92.6644744873047,87.3041229248047,105.491989135742,116.932266235352,101.846961975098,102.229644775391,111.512184143066,105.406837463379,118.219413757324,100.389976501465,105.191589355469,95.6818313598633,86.304931640625,109.283096313477,102.725662231445,111.15217590332,95.3067016601562,95.7157516479492,102.018287658691,109.682640075684,81.5522155761719,105.389793395996,102.679634094238,106.852180480957,101.844383239746,97.9892883300781,88.9649887084961,81.5063781738281,97.1386108398438,99.0740814208984,104.966796875,106.56177520752,104.933578491211,94.8090133666992,114.690544128418,103.815040588379,114.390930175781,103.829139709473,103.908081054688,101.303550720215,112.075912475586,121.8076171875,107.251121520996,104.72762298584,89.4594421386719,103.746910095215,99.8407745361328,94.5027694702148,94.6089248657227,101.49959564209,108.170135498047,99.733642578125,98.4972991943359,109.660873413086,94.3668823242188,103.639701843262,105.705352783203,107.435768127441,108.089813232422,98.3667297363281,102.42839050293,113.753578186035,109.221534729004,98.6185302734375,92.2520294189453,101.690116882324,100.216819763184,89.3853454589844,109.189834594727,89.9132232666016,95.2247085571289,104.23713684082,89.3747787475586,90.3313980102539,98.6751556396484,101.898948669434,91.2067184448242,98.632453918457,75.9812850952148,100.629325866699,88.5068969726562,89.7439880371094,94.678955078125,100.236625671387,93.8788604736328,101.32901763916,99.2683715820312,103.45662689209,103.810035705566,94.0010833740234,88.3175201416016,89.0852127075195,95.242317199707,94.0206909179688,111.477951049805,106.09056854248,92.4384841918945,114.100677490234,101.971527099609,97.9691314697266,97.2527084350586,75.8390350341797,85.7624435424805,105.877548217773,100.189521789551,95.5124588012695,100.509262084961,100.826965332031
"Olympic National Forest",63.8309516906738,82.7710876464844,64.4745635986328,86.2953414916992,91.0077819824219,64.2263259887695,69.1822738647461,88.9751586914062,80.4323806762695,87.6048431396484,85.6484832763672,90.1576995849609,66.0681762695312,93.5348663330078,63.1384239196777,66.1609878540039,84.7710647583008,97.0890884399414,74.4976348876953,82.0268173217773,86.8362350463867,76.1998748779297,109.514556884766,90.3702621459961,69.2273635864258,65.6665267944336,56.810375213623,80.6892700195312,67.8877258300781,92.3797378540039,80.3690948486328,57.5943908691406,79.0297317504883,91.9626846313477,49.609790802002,75.7690811157227,82.618522644043,86.1803436279297,74.2179336547852,80.2169723510742,57.9708213806152,49.5307006835938,70.8799514770508,79.0188827514648,78.1270904541016,71.134765625,74.9993362426758,70.2302169799805,90.2414855957031,81.1105117797852,89.3779678344727,84.3611831665039,86.3690795898438,61.7207107543945,80.359977722168,98.0216217041016,92.211311340332,85.3391952514648,46.8101806640625,71.0300140380859,78.691276550293,56.5790519714355,62.1561012268066,62.4698944091797,75.6148071289062,72.6891250610352,72.7220916748047,71.4308395385742,61.0491256713867,88.397819519043,59.7889671325684,78.7198486328125,81.4401092529297,69.0562286376953,76.698112487793,90.3562240600586,82.345085144043,68.0744094848633,58.0474052429199,79.6173248291016,72.7634811401367,53.3821067810059,81.7956237792969,51.0858573913574,54.2916717529297,86.3007354736328,54.1502532958984,55.2361450195312,66.6033935546875,83.03955078125,68.104248046875,57.1713485717773,46.4150352478027,69.4426727294922,57.4562911987305,50.273307800293,58.8094024658203,64.7350158691406,51.1516342163086,74.5432815551758,70.6462249755859,68.4024429321289,72.4073104858398,50.3339691162109,54.8377380371094,58.8494873046875,57.007022857666,59.5206832885742,77.0567321777344,81.2737808227539,40.9475936889648,70.3156433105469,66.9960327148438,69.2093887329102,63.7807006835938,41.224365234375,49.7034797668457,77.592041015625,59.5697479248047,71.4026489257812,68.6033325195312,69.4224624633789
"Ochoco National Forest",91.2028427124023,107.408256530762,108.815368652344,112.259819030762,104.041618347168,89.8847503662109,101.900161743164,105.390464782715,103.842193603516,102.851371765137,88.9331436157227,103.502349853516,112.52010345459,104.518852233887,89.588134765625,91.8370742797852,99.1069869995117,120.813270568848,97.0134735107422,104.543327331543,116.882522583008,100.33610534668,119.962608337402,102.628677368164,107.564849853516,94.5641632080078,85.234977722168,115.743980407715,108.868766784668,111.518424987793,90.7898330688477,99.265022277832,100.938743591309,112.367095947266,78.8077697753906,113.55411529541,103.712661743164,108.844985961914,109.489898681641,94.163932800293,92.8343887329102,93.0534210205078,101.28148651123,100.978477478027,109.153793334961,112.82137298584,107.565628051758,95.599609375,117.842308044434,105.968322753906,109.481483459473,99.9885864257812,106.29963684082,101.343780517578,106.879150390625,127.148857116699,104.922706604004,101.927230834961,103.771003723145,105.706024169922,96.5641860961914,97.5829696655273,102.424453735352,94.7593154907227,116.034439086914,103.015472412109,96.4263763427734,124.399353027344,84.8397827148438,103.835609436035,117.071479797363,104.541694641113,82.8390731811523,106.028053283691,106.356712341309,122.616851806641,114.250923156738,98.4530868530273,93.4216156005859,101.576042175293,107.993339538574,103.62508392334,111.627113342285,100.699859619141,107.89429473877,99.9199295043945,86.6888580322266,102.057891845703,95.2694854736328,101.73420715332,91.669303894043,103.361457824707,78.195686340332,104.225463867188,94.3476638793945,85.7833633422852,91.0303268432617,107.498252868652,111.541404724121,110.339653015137,100.997169494629,111.647300720215,100.558219909668,100.535491943359,92.6500091552734,91.5123138427734,109.408111572266,86.1316223144531,119.970321655273,110.014472961426,108.251365661621,123.858993530273,110.401077270508,103.782684326172,99.9529495239258,71.4232711791992,91.5523681640625,103.432601928711,101.632957458496,105.391395568848,107.72428894043,106.903327941895
"Deschutes National Forest",92.0715713500977,107.344390869141,110.243125915527,111.273574829102,105.748306274414,88.3471298217773,102.417289733887,103.473220825195,103.826110839844,104.369979858398,90.206672668457,102.081520080566,113.84449005127,106.875152587891,86.3249588012695,93.2073440551758,95.3672180175781,121.720268249512,98.5810317993164,105.24080657959,118.175743103027,99.3942413330078,120.685150146484,104.658897399902,105.726058959961,93.4915924072266,84.2343597412109,117.102806091309,107.461097717285,113.595443725586,90.9146499633789,99.7249755859375,101.779731750488,111.350715637207,76.8589706420898,113.271675109863,102.923782348633,110.934310913086,109.726638793945,94.5326461791992,92.902961730957,94.5999145507812,101.974494934082,100.206726074219,108.624214172363,112.482597351074,107.734451293945,95.2080535888672,123.491622924805,104.72388458252,112.604270935059,99.5916061401367,105.880096435547,102.785285949707,108.482574462891,127.357276916504,106.010940551758,103.931419372559,102.351165771484,102.492309570312,96.0101699829102,98.7607345581055,101.423652648926,98.4833908081055,117.583740234375,102.298789978027,96.8745651245117,123.878547668457,85.0016479492188,104.739738464355,111.219993591309,109.895835876465,84.1424407958984,105.448760986328,107.86572265625,123.075950622559,115.912536621094,100.504104614258,94.3152084350586,100.453628540039,107.649154663086,101.661590576172,112.321159362793,102.632637023926,108.286285400391,100.575828552246,86.3170547485352,100.462791442871,95.0941848754883,101.198364257812,89.9635238647461,99.7609100341797,79.8251953125,105.000534057617,93.2972259521484,86.6351165771484,89.5186996459961,105.72216796875,108.65788269043,115.549194335938,100.693397521973,108.669906616211,100.205696105957,101.696716308594,91.3076248168945,89.2611236572266,110.166442871094,87.1044082641602,119.085380554199,111.758979797363,106.946708679199,122.889602661133,111.045860290527,101.895355224609,95.509635925293,67.4063720703125,87.4026260375977,104.045120239258,100.457618713379,104.885063171387,104.869705200195,105.522010803223
"Umpqua National Forest",82.5204544067383,92.9149627685547,93.5562057495117,101.469833374023,98.3178024291992,71.7653503417969,89.7021255493164,83.6780319213867,92.589485168457,90.2224655151367,83.3651123046875,93.4155426025391,88.6070556640625,101.376502990723,75.3417892456055,84.873405456543,79.8807907104492,112.649612426758,85.9717788696289,94.3065948486328,104.579856872559,84.2292861938477,111.334350585938,93.9415664672852,90.8041610717773,78.4829864501953,73.0766296386719,101.394439697266,87.8699951171875,103.206283569336,81.6986923217773,83.9698715209961,87.4832000732422,100.625015258789,63.574291229248,98.7699584960938,91.6874542236328,99.2516098022461,98.9013442993164,89.4025650024414,76.7097625732422,76.4642105102539,92.2212677001953,86.1460723876953,98.8527984619141,99.8338317871094,97.2208099365234,81.3660583496094,114.107620239258,94.9009246826172,96.4859313964844,90.218376159668,99.5996627807617,86.5595397949219,93.7435836791992,115.045135498047,98.2747421264648,88.4789886474609,83.2775421142578,82.8111877441406,84.6114654541016,80.9720764160156,92.8651885986328,78.3390731811523,104.833137512207,86.3419799804688,90.7546463012695,106.638725280762,75.3312149047852,95.7282180786133,78.5974655151367,97.3858108520508,75.0713958740234,91.6907119750977,94.2972640991211,109.63011932373,103.488594055176,90.6644439697266,75.6923294067383,86.3468475341797,93.1175384521484,76.6118087768555,102.037162780762,83.1146545410156,84.961051940918,93.9791793823242,70.1414947509766,87.4348831176758,81.4371185302734,94.0537872314453,81.8670806884766,73.2010345458984,67.0034408569336,88.5603713989258,81.2189025878906,68.3173599243164,71.6975555419922,85.6859893798828,92.6510314941406,100.933959960938,89.5982971191406,87.8318405151367,85.9275283813477,75.5264663696289,81.0815277099609,69.5299682617188,94.6713180541992,77.6910781860352,104.178504943848,93.8594284057617,80.1406021118164,98.1198806762695,98.8207473754883,87.771858215332,69.4475479125977,49.3492202758789,69.3131408691406,85.7259521484375,75.545654296875,89.741325378418,87.0959930419922,87.8848342895508
"Green Mountain and Finger Lakes National Forests",118.959274291992,116.338577270508,112.261001586914,107.578407287598,121.781311035156,115.542831420898,116.762077331543,119.987358093262,121.198654174805,119.427947998047,97.7379531860352,118.961410522461,117.915016174316,109.231781005859,120.726593017578,111.711891174316,114.710807800293,124.583351135254,114.316459655762,113.270629882812,118.74503326416,100.031051635742,112.48356628418,117.76668548584,122.618171691895,109.798774719238,124.831069946289,111.410293579102,117.82258605957,109.22046661377,116.271057128906,111.373565673828,120.116348266602,115.948951721191,114.671264648438,119.613906860352,117.022331237793,118.652381896973,106.860748291016,122.579551696777,124.58260345459,108.124145507812,113.739379882812,125.345970153809,122.330558776855,93.9702758789062,100.508522033691,121.873809814453,107.835632324219,107.33553314209,119.367088317871,114.938270568848,114.39241027832,108.224151611328,110.998016357422,110.025421142578,126.53604888916,114.064346313477,113.720146179199,113.406204223633,113.589447021484,122.016929626465,116.692596435547,114.291076660156,114.946586608887,121.400604248047,120.113327026367,117.71607208252,103.106140136719,112.95240020752,117.230781555176,123.017730712891,125.638534545898,104.779640197754,111.740119934082,121.698257446289,106.404487609863,104.730697631836,124.826797485352,113.291145324707,113.705215454102,97.3266906738281,115.574226379395,115.188018798828,114.554512023926,112.191192626953,106.279815673828,103.250968933105,109.938026428223,119.388442993164,111.815856933594,104.37671661377,118.783554077148,109.246696472168,114.146995544434,113.970268249512,118.815483093262,117.712501525879,102.027305603027,110.436042785645,106.064155578613,115.687782287598,105.920051574707,111.565284729004,111.938552856445,109.555610656738,106.514533996582,114.325912475586,110.983322143555,110.779037475586,97.8050079345703,114.53002166748,90.8773193359375,114.970962524414,115.096046447754,116.602928161621,107.464477539062,106.078994750977,120.741226196289,112.708198547363,114.086898803711,100.76978302002
"Ottawa National Forest",113.313423156738,117.644309997559,116.167198181152,119.905944824219,124.389282226562,118.366249084473,114.565078735352,140.874237060547,114.060699462891,133.415603637695,92.6308746337891,115.969848632812,119.195121765137,113.481735229492,121.463478088379,109.699340820312,120.815986633301,132.797378540039,116.294532775879,122.224456787109,123.696975708008,109.656578063965,120.235778808594,118.550178527832,128.540649414062,109.645217895508,123.486358642578,114.991241455078,124.571342468262,120.740875244141,115.916435241699,108.934196472168,122.224876403809,123.573806762695,122.86531829834,118.247825622559,126.613792419434,122.467758178711,107.612983703613,121.108535766602,126.96183013916,105.864242553711,111.703994750977,121.849258422852,122.364265441895,96.8070602416992,96.3750839233398,129.586288452148,114.479270935059,116.534652709961,131.771301269531,121.009460449219,116.112823486328,126.144157409668,114.682998657227,108.134490966797,129.859329223633,115.053932189941,111.474586486816,119.656646728516,113.041862487793,123.386917114258,117.928062438965,107.960395812988,116.54369354248,123.952140808105,124.923675537109,117.973808288574,104.407318115234,112.201843261719,118.634658813477,117.73600769043,124.95344543457,111.475440979004,117.063613891602,122.91040802002,108.380294799805,105.671226501465,125.26237487793,124.802391052246,114.581855773926,106.366844177246,120.167388916016,125.504989624023,115.586875915527,112.090774536133,108.147132873535,103.800720214844,117.315933227539,117.816200256348,113.634483337402,111.648162841797,121.780471801758,122.524559020996,114.691909790039,123.46019744873,128.912582397461,120.786201477051,104.968452453613,111.629280090332,115.245025634766,115.909965515137,112.444816589355,114.633590698242,118.225654602051,104.702011108398,107.173728942871,111.156494140625,114.844932556152,118.501861572266,95.7649154663086,123.985702514648,81.7219924926758,126.492210388184,127.514892578125,113.99503326416,114.259956359863,110.553291320801,123.441520690918,122.110641479492,126.275978088379,108.314888000488
"Black Hills National Forest",101.821708679199,112.746475219727,114.176780700684,107.350692749023,112.885528564453,99.143928527832,106.780937194824,101.205879211426,103.856552124023,120.511909484863,81.2414321899414,99.484733581543,110.025688171387,107.680839538574,107.116722106934,105.199577331543,98.0169677734375,121.120018005371,90.9452438354492,109.639465332031,124.063446044922,89.5558700561523,111.81795501709,112.507919311523,115.524749755859,95.6583862304688,106.465774536133,115.241050720215,109.40892791748,110.836364746094,98.974967956543,101.329566955566,102.288963317871,111.441589355469,103.78581237793,109.631385803223,107.876365661621,111.31273651123,104.52311706543,106.44401550293,113.087898254395,110.248222351074,104.687965393066,94.8964614868164,117.870635986328,109.168403625488,92.811653137207,112.515602111816,106.327018737793,108.060089111328,119.333641052246,119.031127929688,109.259330749512,110.894142150879,100.434196472168,107.542205810547,109.105224609375,115.324127197266,107.376647949219,108.507194519043,98.1623916625977,107.758750915527,106.403503417969,97.3974456787109,110.622413635254,109.2490234375,103.301155090332,96.5598526000977,100.063743591309,101.80118560791,122.471305847168,104.74796295166,97.1719284057617,111.347534179688,102.019393920898,115.706642150879,98.8478393554688,102.967765808105,98.8992385864258,108.53768157959,110.853721618652,93.8053817749023,104.853797912598,109.038017272949,110.216003417969,102.413208007812,87.6859130859375,104.503112792969,98.7912673950195,104.638175964355,106.859893798828,95.5445175170898,90.430534362793,111.556800842285,102.2236328125,86.6023254394531,103.542449951172,104.115112304688,106.042869567871,92.2677841186523,98.3562088012695,111.376846313477,107.06275177002,100.502906799316,90.31005859375,93.3397903442383,97.8437194824219,84.7819366455078,114.239959716797,105.545280456543,104.387382507324,103.258308410645,83.6902465820312,112.130615234375,107.940124511719,81.1664581298828,89.5098419189453,85.0856475830078,116.443168640137,107.168800354004,110.117301940918,97.4919052124023
"Ouachita National Forest",45.2632865905762,51.531608581543,63.8832702636719,58.4651908874512,48.0102005004883,63.5490455627441,53.5039863586426,24.265832901001,44.1239814758301,34.4276657104492,47.6808128356934,30.4346199035645,74.4868927001953,51.7956466674805,39.1003456115723,48.4672546386719,45.220100402832,47.789623260498,57.0389671325684,46.104320526123,51.8072166442871,35.0719680786133,43.7925682067871,29.766263961792,59.1723136901855,43.9286804199219,43.2001686096191,36.7133598327637,37.9306602478027,66.5026092529297,48.7039337158203,41.8023071289062,37.8126640319824,35.4621124267578,40.1618118286133,41.1558494567871,58.8024520874023,47.1492538452148,37.1560821533203,40.8159561157227,63.0936317443848,43.8922805786133,47.1726951599121,38.1476745605469,44.4989585876465,46.6747016906738,45.517463684082,54.8996925354004,61.1127052307129,47.0947647094727,29.4453639984131,43.0707740783691,27.6006698608398,31.78955078125,37.8791389465332,51.1365585327148,50.5358924865723,40.4853248596191,58.0804023742676,50.1602439880371,58.6693496704102,46.7525291442871,44.1135940551758,58.4242095947266,49.4965400695801,44.6189422607422,49.4414978027344,43.6153755187988,55.2350234985352,44.9472312927246,54.8780822753906,46.3937683105469,46.0507431030273,51.8556632995605,42.9678421020508,37.1664199829102,41.1924095153809,57.3813056945801,77.1515884399414,65.724250793457,53.6821784973145,53.3589630126953,51.3008079528809,50.7903938293457,46.0554008483887,61.4245948791504,36.1963920593262,44.7516708374023,55.8467903137207,40.3205986022949,33.7783432006836,45.3768997192383,38.4120826721191,49.4930534362793,50.6470603942871,46.6983871459961,45.6781730651855,47.1597633361816,39.333610534668,35.77294921875,38.4267311096191,45.7342529296875,41.7983665466309,48.342098236084,55.112964630127,41.9658164978027,29.6736145019531,54.5393142700195,45.303279876709,42.8450698852539,65.0205459594727,49.5393829345703,34.3729705810547,40.5831413269043,54.5779762268066,59.237419128418,44.3589324951172,34.9081573486328,49.4471778869629,42.8551368713379,37.1001052856445,51.6849784851074
"Chattahoochee-Oconee National Forests",51.4453468322754,55.9800148010254,65.2782821655273,48.6455993652344,59.4133834838867,64.8730926513672,51.524471282959,25.5342121124268,59.5300025939941,34.1185111999512,56.6687812805176,33.4484176635742,68.8461456298828,38.5579109191895,48.3757705688477,59.5466766357422,32.1611785888672,39.5050163269043,53.4813613891602,48.2150764465332,48.1490173339844,40.5336761474609,42.1233291625977,34.7349166870117,63.8757171630859,41.1169281005859,51.5641937255859,36.1365127563477,50.0498542785645,50.729621887207,46.1300315856934,51.2143936157227,26.2570991516113,36.3401679992676,41.218334197998,44.6451950073242,58.6295776367188,26.3529186248779,37.8883819580078,39.3388710021973,67.3556747436523,57.7365341186523,54.0774421691895,37.5830001831055,46.0359535217285,45.8772468566895,48.5946846008301,46.339282989502,54.6662940979004,30.0296840667725,25.6678352355957,47.8184051513672,30.271656036377,38.0683822631836,38.8123321533203,51.7606735229492,46.2284774780273,33.1688041687012,65.3087997436523,44.4137916564941,55.601432800293,51.0008583068848,45.5000762939453,62.7173461914062,59.2518997192383,42.2925834655762,55.3567924499512,45.6610870361328,65.454345703125,55.8905792236328,56.0307159423828,52.0033836364746,42.2455177307129,45.9876136779785,25.4312324523926,33.6928443908691,46.6164321899414,62.572338104248,72.0979156494141,61.1470527648926,54.2406387329102,57.0968551635742,47.7650184631348,52.5463447570801,50.6589736938477,58.6205749511719,43.4624214172363,50.0408363342285,56.7062530517578,32.9399147033691,29.341365814209,39.3057403564453,39.6155967712402,38.6083755493164,49.9415435791016,50.0605201721191,52.3071670532227,42.3119163513184,43.5778579711914,33.1486434936523,46.6036643981934,45.3199996948242,35.6385040283203,53.0052528381348,54.024772644043,44.0275382995605,34.6059684753418,50.6765670776367,46.5608863830566,48.6070365905762,66.9902267456055,52.3159332275391,34.2511596679688,39.858081817627,55.1498718261719,58.2923889160156,46.839599609375,29.405740737915,44.2710914611816,39.4452857971191,32.9790802001953,45.8660621643066
"National Forests in Florida",29.8098182678223,26.2755527496338,27.7176170349121,26.6664237976074,27.4454135894775,31.6746692657471,20.9418563842773,15.9339056015015,26.140157699585,19.4903335571289,27.4149131774902,21.823616027832,26.7092399597168,17.7882766723633,25.2833919525146,23.8532199859619,17.1646347045898,20.8901920318604,29.6887454986572,24.431978225708,22.377986907959,24.4072036743164,21.5404663085938,23.3156337738037,25.9375228881836,17.6067028045654,25.0555038452148,23.2260513305664,25.6320991516113,19.4917106628418,20.4686832427979,27.5308113098145,16.3586406707764,20.193567276001,23.3330936431885,19.1382942199707,25.1845417022705,13.4550619125366,21.9278774261475,20.9472370147705,36.2884712219238,24.3472442626953,25.5811386108398,19.9896392822266,26.4051570892334,24.24587059021,18.5233325958252,15.7379293441772,30.3486499786377,17.3449840545654,14.789831161499,22.4785938262939,18.962869644165,19.8707008361816,20.6773910522461,28.1028881072998,27.4271793365479,21.4423027038574,33.6299934387207,25.8715076446533,22.2591171264648,30.3767414093018,24.1097583770752,22.901123046875,26.2410182952881,26.1516418457031,35.2049713134766,22.384651184082,27.7552928924561,22.7762184143066,29.8885097503662,24.348949432373,16.4296989440918,21.9870433807373,13.2269678115845,19.2607421875,27.276346206665,37.6179313659668,33.6550331115723,28.0363483428955,20.3569240570068,31.4147510528564,24.7802104949951,28.437915802002,26.6127891540527,31.5310897827148,22.2470321655273,22.9700660705566,25.0230331420898,16.7811679840088,20.213981628418,23.0783538818359,26.7008361816406,16.7987613677979,27.5486602783203,25.8370056152344,24.6978988647461,23.6951942443848,20.9764766693115,20.6676330566406,24.3982410430908,26.5873699188232,23.0761394500732,29.6885967254639,25.8022212982178,16.5390625,21.8817462921143,16.8686866760254,23.9337673187256,26.7402324676514,30.9051284790039,28.6283912658691,22.370044708252,14.0544109344482,28.9106273651123,24.3794364929199,26.3138790130615,17.7827644348145,26.3340663909912,21.7819919586182,14.5460977554321,24.3483600616455
"National Forests in Mississippi",40.7278099060059,35.3588943481445,47.7241439819336,34.9338645935059,40.5367012023926,56.2402000427246,32.6525726318359,15.9884185791016,37.938850402832,26.3844871520996,38.7496376037598,25.9839820861816,51.3371315002441,25.9367256164551,30.7384796142578,39.1607666015625,26.6338195800781,32.499095916748,44.9607200622559,37.1419448852539,31.6703510284424,28.1685123443604,33.4547576904297,24.5214366912842,42.3253059387207,32.3242797851562,38.265941619873,27.0750904083252,35.3328437805176,31.3366107940674,34.7805557250977,35.0031929016113,20.6663284301758,22.5537586212158,25.5510749816895,25.5587539672852,44.4338188171387,20.8198089599609,26.0202255249023,30.680456161499,56.0622138977051,33.9837989807129,38.3136177062988,25.9224891662598,32.6196784973145,35.9740982055664,35.9100952148438,31.7205581665039,46.7075805664062,23.6508865356445,19.0776557922363,27.4505004882812,20.4552173614502,26.2894802093506,27.4857959747314,39.5135688781738,36.8701324462891,28.9897022247314,46.6747093200684,38.1406173706055,32.9574546813965,42.6736640930176,33.5350151062012,47.2341957092285,40.4883308410645,33.2192687988281,44.2852630615234,30.5615272521973,43.2640533447266,34.1183280944824,45.7854804992676,36.2614364624023,26.8942947387695,37.8394355773926,23.725212097168,28.7382793426514,36.527400970459,51.2820854187012,64.8524169921875,52.3555107116699,36.837646484375,43.5354766845703,35.5551567077637,41.726390838623,43.1198272705078,51.4377822875977,32.481632232666,37.8585433959961,41.4655380249023,27.4874362945557,24.4679279327393,34.3647041320801,34.5988235473633,31.1350879669189,38.9748229980469,36.0462112426758,37.4797210693359,35.5389251708984,33.4182510375977,24.7168426513672,28.4170036315918,38.9245643615723,28.6921672821045,42.3373107910156,40.8349647521973,28.6873722076416,26.2880592346191,34.119026184082,37.0171165466309,35.8660163879395,54.5329818725586,39.9743995666504,25.761266708374,27.5188121795654,46.6130790710449,41.9591064453125,34.2244415283203,20.4524631500244,40.3715057373047,32.8864822387695,23.1969547271729,30.3549880981445
