"","weighted_mean.X1900_si.x_fbi_best","weighted_mean.X1901_si.x_fbi_best","weighted_mean.X1902_si.x_fbi_best","weighted_mean.X1903_si.x_fbi_best","weighted_mean.X1904_si.x_fbi_best","weighted_mean.X1905_si.x_fbi_best","weighted_mean.X1906_si.x_fbi_best","weighted_mean.X1907_si.x_fbi_best","weighted_mean.X1908_si.x_fbi_best","weighted_mean.X1909_si.x_fbi_best","weighted_mean.X1910_si.x_fbi_best","weighted_mean.X1911_si.x_fbi_best","weighted_mean.X1912_si.x_fbi_best","weighted_mean.X1913_si.x_fbi_best","weighted_mean.X1914_si.x_fbi_best","weighted_mean.X1915_si.x_fbi_best","weighted_mean.X1916_si.x_fbi_best","weighted_mean.X1917_si.x_fbi_best","weighted_mean.X1918_si.x_fbi_best","weighted_mean.X1919_si.x_fbi_best","weighted_mean.X1920_si.x_fbi_best","weighted_mean.X1921_si.x_fbi_best","weighted_mean.X1922_si.x_fbi_best","weighted_mean.X1923_si.x_fbi_best","weighted_mean.X1924_si.x_fbi_best","weighted_mean.X1925_si.x_fbi_best","weighted_mean.X1926_si.x_fbi_best","weighted_mean.X1927_si.x_fbi_best","weighted_mean.X1928_si.x_fbi_best","weighted_mean.X1929_si.x_fbi_best","weighted_mean.X1930_si.x_fbi_best","weighted_mean.X1931_si.x_fbi_best","weighted_mean.X1932_si.x_fbi_best","weighted_mean.X1933_si.x_fbi_best","weighted_mean.X1934_si.x_fbi_best","weighted_mean.X1935_si.x_fbi_best","weighted_mean.X1936_si.x_fbi_best","weighted_mean.X1937_si.x_fbi_best","weighted_mean.X1938_si.x_fbi_best","weighted_mean.X1939_si.x_fbi_best","weighted_mean.X1940_si.x_fbi_best","weighted_mean.X1941_si.x_fbi_best","weighted_mean.X1942_si.x_fbi_best","weighted_mean.X1943_si.x_fbi_best","weighted_mean.X1944_si.x_fbi_best","weighted_mean.X1945_si.x_fbi_best","weighted_mean.X1946_si.x_fbi_best","weighted_mean.X1947_si.x_fbi_best","weighted_mean.X1948_si.x_fbi_best","weighted_mean.X1949_si.x_fbi_best","weighted_mean.X1950_si.x_fbi_best","weighted_mean.X1951_si.x_fbi_best","weighted_mean.X1952_si.x_fbi_best","weighted_mean.X1953_si.x_fbi_best","weighted_mean.X1954_si.x_fbi_best","weighted_mean.X1955_si.x_fbi_best","weighted_mean.X1956_si.x_fbi_best","weighted_mean.X1957_si.x_fbi_best","weighted_mean.X1958_si.x_fbi_best","weighted_mean.X1959_si.x_fbi_best","weighted_mean.X1960_si.x_fbi_best","weighted_mean.X1961_si.x_fbi_best","weighted_mean.X1962_si.x_fbi_best","weighted_mean.X1963_si.x_fbi_best","weighted_mean.X1964_si.x_fbi_best","weighted_mean.X1965_si.x_fbi_best","weighted_mean.X1966_si.x_fbi_best","weighted_mean.X1967_si.x_fbi_best","weighted_mean.X1968_si.x_fbi_best","weighted_mean.X1969_si.x_fbi_best","weighted_mean.X1970_si.x_fbi_best","weighted_mean.X1971_si.x_fbi_best","weighted_mean.X1972_si.x_fbi_best","weighted_mean.X1973_si.x_fbi_best","weighted_mean.X1974_si.x_fbi_best","weighted_mean.X1975_si.x_fbi_best","weighted_mean.X1976_si.x_fbi_best","weighted_mean.X1977_si.x_fbi_best","weighted_mean.X1978_si.x_fbi_best","weighted_mean.X1979_si.x_fbi_best","weighted_mean.X1980_si.x_fbi_best","weighted_mean.X1981_si.x_fbi_best","weighted_mean.X1982_si.x_fbi_best","weighted_mean.X1983_si.x_fbi_best","weighted_mean.X1984_si.x_fbi_best","weighted_mean.X1985_si.x_fbi_best","weighted_mean.X1986_si.x_fbi_best","weighted_mean.X1987_si.x_fbi_best","weighted_mean.X1988_si.x_fbi_best","weighted_mean.X1989_si.x_fbi_best","weighted_mean.X1990_si.x_fbi_best","weighted_mean.X1991_si.x_fbi_best","weighted_mean.X1992_si.x_fbi_best","weighted_mean.X1993_si.x_fbi_best","weighted_mean.X1994_si.x_fbi_best","weighted_mean.X1995_si.x_fbi_best","weighted_mean.X1996_si.x_fbi_best","weighted_mean.X1997_si.x_fbi_best","weighted_mean.X1998_si.x_fbi_best","weighted_mean.X1999_si.x_fbi_best","weighted_mean.X2000_si.x_fbi_best","weighted_mean.X2001_si.x_fbi_best","weighted_mean.X2002_si.x_fbi_best","weighted_mean.X2003_si.x_fbi_best","weighted_mean.X2004_si.x_fbi_best","weighted_mean.X2005_si.x_fbi_best","weighted_mean.X2006_si.x_fbi_best","weighted_mean.X2007_si.x_fbi_best","weighted_mean.X2008_si.x_fbi_best","weighted_mean.X2009_si.x_fbi_best","weighted_mean.X2010_si.x_fbi_best","weighted_mean.X2011_si.x_fbi_best","weighted_mean.X2012_si.x_fbi_best","weighted_mean.X2013_si.x_fbi_best","weighted_mean.X2014_si.x_fbi_best","weighted_mean.X2015_si.x_fbi_best","weighted_mean.X2016_si.x_fbi_best","weighted_mean.X2017_si.x_fbi_best","weighted_mean.X2018_si.x_fbi_best","weighted_mean.X2019_si.x_fbi_best","weighted_mean.X2020_si.x_fbi_best","weighted_mean.X2021_si.x_fbi_best"
"Custer Gallatin National Forest",139.895294189453,141.744750976562,150.474761962891,153.432876586914,151.564743041992,154.728012084961,148.842086791992,163.709396362305,152.472473144531,160.53742980957,130.579986572266,148.623962402344,155.3037109375,150.185928344727,149.882171630859,146.707565307617,158.791351318359,164.515991210938,151.372634887695,146.100219726562,159.756011962891,150.007171630859,153.415969848633,152.72346496582,157.69660949707,145.521499633789,138.538558959961,159.7119140625,144.786865234375,156.789123535156,143.633361816406,146.508102416992,148.470825195312,153.488098144531,133.178604125977,158.099578857422,142.207763671875,148.115219116211,148.720321655273,138.603561401367,145.823745727539,145.700408935547,155.756942749023,147.75602722168,149.328216552734,159.673522949219,141.047576904297,148.348861694336,146.870132446289,140.086898803711,160.989364624023,153.886856079102,140.208526611328,158.612991333008,151.099472045898,151.030944824219,149.498229980469,150.140975952148,142.40071105957,154.232635498047,148.864349365234,150.287948608398,145.635009765625,147.635009765625,151.232925415039,153.125625610352,148.664108276367,156.060012817383,156.153884887695,142.261779785156,153.67301940918,149.917953491211,148.857147216797,152.217956542969,148.861206054688,159.592132568359,145.171005249023,139.848831176758,150.404296875,153.417434692383,141.613876342773,141.844741821289,155.512313842773,155.188293457031,154.87712097168,139.446029663086,144.560577392578,130.796661376953,142.148468017578,148.192291259766,153.173950195312,151.803436279297,136.800003051758,147.165771484375,141.584243774414,158.357986450195,154.780960083008,147.868148803711,149.177642822266,153.191207885742,143.643508911133,144.374771118164,157.438278198242,145.853225708008,144.536468505859,151.490356445312,143.254470825195,140.184936523438,158.086044311523,151.818832397461,157.41259765625,162.108261108398,136.99040222168,148.920272827148,150.973159790039,139.90397644043,142.711090087891,142.173294067383,144.997924804688,156.507827758789,149.51139831543,150.262298583984
"Santa Fe National Forest",136.011962890625,134.700958251953,129.709228515625,137.500885009766,126.245658874512,137.867126464844,132.918975830078,124.389686584473,133.44270324707,139.111831665039,124.103202819824,125.532150268555,144.694717407227,137.642379760742,132.674911499023,140.018890380859,130.478149414062,145.393325805664,134.458999633789,134.743453979492,142.591537475586,135.444946289062,135.722717285156,138.349884033203,141.050537109375,123.321006774902,138.031295776367,128.172943115234,134.684448242188,136.141479492188,129.063278198242,138.243988037109,134.017166137695,143.143112182617,119.800704956055,136.196701049805,127.422142028809,135.274673461914,133.775772094727,128.445327758789,128.695159912109,139.97200012207,139.06721496582,123.286605834961,142.687896728516,136.613464355469,122.509353637695,131.350372314453,131.056976318359,131.665023803711,126.291458129883,135.433746337891,135.550262451172,135.721817016602,121.364250183105,136.612396240234,130.902725219727,138.708923339844,137.340805053711,133.154113769531,131.242370605469,135.010208129883,127.596923828125,126.381484985352,140.205657958984,136.809524536133,128.828598022461,124.156799316406,141.830337524414,132.358581542969,139.267425537109,130.672332763672,121.019653320312,145.039978027344,127.221244812012,142.265396118164,133.199600219727,132.065032958984,129.846313476562,135.532775878906,141.900939941406,125.287528991699,135.866439819336,144.508850097656,136.701354980469,129.140243530273,120.702850341797,133.721389770508,132.615142822266,116.82772064209,131.581329345703,135.207183837891,125.619644165039,133.326248168945,130.630325317383,134.933944702148,124.588577270508,133.103012084961,138.022369384766,132.882995605469,122.307228088379,127.727035522461,121.650398254395,129.823196411133,128.132736206055,134.612182617188,123.072975158691,128.763397216797,134.259857177734,126.784545898438,135.882080078125,124.455146789551,122.13948059082,129.555923461914,131.420486450195,122.719245910645,129.533187866211,118.512390136719,122.128730773926,130.069198608398,125.142028808594,130.971481323242
"Dakota Prairie Grasslands",127.736145019531,131.361862182617,140.151092529297,138.576065063477,143.946960449219,142.733795166016,132.533493041992,158.619491577148,139.619812011719,149.979415893555,118.552536010742,132.720230102539,139.999206542969,141.90641784668,140.727172851562,130.318161010742,147.366439819336,150.324737548828,136.589096069336,142.705154418945,147.13330078125,139.83154296875,141.033782958984,143.237579345703,153.714538574219,133.130508422852,127.012580871582,149.003402709961,138.777435302734,145.850555419922,135.758987426758,136.757400512695,134.533157348633,142.08512878418,129.796035766602,149.866851806641,137.966430664062,138.298950195312,135.767929077148,129.634231567383,142.539535522461,133.428482055664,140.936065673828,138.733062744141,139.462707519531,148.589920043945,126.865165710449,142.8828125,139.088424682617,129.756958007812,152.939926147461,140.741775512695,126.558158874512,149.16064453125,143.968551635742,130.078552246094,145.652099609375,137.810287475586,134.360000610352,141.074508666992,140.814102172852,146.376281738281,134.148132324219,137.315383911133,137.264999389648,140.901275634766,145.662353515625,147.561706542969,141.551025390625,133.937347412109,146.208114624023,137.335815429688,140.880218505859,139.869247436523,142.090515136719,144.264907836914,134.27262878418,125.193954467773,138.182800292969,149.997085571289,128.764892578125,124.391357421875,140.497970581055,146.771423339844,141.197937011719,127.476005554199,138.932708740234,124.011276245117,133.132675170898,135.406387329102,139.06005859375,137.714599609375,131.803237915039,134.810272216797,135.366851806641,146.046890258789,148.057601928711,140.53483581543,133.464233398438,136.886535644531,131.849975585938,134.294067382812,149.122222900391,133.075836181641,135.637084960938,136.108703613281,133.207580566406,129.655563354492,144.196411132812,142.679489135742,139.420562744141,147.540756225586,122.553298950195,143.245178222656,144.590042114258,131.963134765625,132.592391967773,131.718872070312,137.899780273438,147.840103149414,141.984786987305,139.585708618164
"Helena-Lewis and Clark National Forest",141.303146362305,147.23747253418,156.750946044922,159.108062744141,154.824142456055,156.982482910156,150.730178833008,164.855407714844,154.777252197266,164.03125,130.962661743164,155.99250793457,156.423080444336,154.237747192383,151.406555175781,145.873733520508,162.905502319336,165.883285522461,155.684585571289,146.371536254883,165.372253417969,154.155975341797,157.315948486328,154.762023925781,155.803955078125,147.023254394531,141.562118530273,166.496673583984,145.789932250977,159.559097290039,147.686935424805,147.840240478516,151.719940185547,157.863128662109,134.668746948242,160.921356201172,142.654800415039,148.870056152344,154.515090942383,139.838607788086,148.526641845703,145.788558959961,157.924743652344,157.302947998047,148.884979248047,163.77116394043,148.035369873047,147.092132568359,152.600494384766,141.892654418945,163.440017700195,156.718246459961,143.650894165039,161.842376708984,156.490875244141,162.826019287109,151.997756958008,150.2421875,144.633728027344,160.156967163086,156.411529541016,152.599899291992,151.264022827148,151.776748657227,155.404434204102,158.320724487305,150.211364746094,161.484252929688,159.097305297852,144.837631225586,155.57373046875,152.923324584961,151.767974853516,153.484024047852,156.380859375,164.670196533203,148.682876586914,145.344635009766,154.196441650391,155.587005615234,140.116806030273,149.658416748047,161.088104248047,155.681762695312,157.869613647461,143.500259399414,147.854782104492,131.068496704102,144.961441040039,153.869644165039,157.767852783203,156.22053527832,137.183303833008,146.003707885742,143.936859130859,159.12336730957,159.270446777344,150.551483154297,147.131866455078,157.787063598633,148.304321289062,148.314544677734,162.535552978516,151.82373046875,151.042617797852,155.817718505859,145.208282470703,142.595321655273,161.515533447266,155.912216186523,162.94953918457,166.933898925781,146.300582885742,150.918304443359,152.700653076172,143.985107421875,144.963134765625,145.709945678711,145.310958862305,156.742752075195,152.798599243164,155.146667480469
"Kootenai National Forest",140.017013549805,150.841186523438,159.658950805664,158.697448730469,153.223190307617,153.222473144531,146.762466430664,158.387084960938,160.127716064453,162.806564331055,136.828582763672,157.453628540039,151.641098022461,155.146286010742,149.543975830078,144.963592529297,165.201858520508,164.63996887207,156.382064819336,149.602081298828,166.744644165039,153.345703125,156.496063232422,153.979507446289,146.162536621094,145.187881469727,139.540420532227,161.89924621582,147.448791503906,156.852157592773,145.951202392578,145.919998168945,153.381149291992,160.139617919922,134.840454101562,157.615768432617,142.295227050781,152.839050292969,152.227645874023,139.993713378906,144.338500976562,142.613906860352,154.577346801758,161.660949707031,149.342346191406,158.806884765625,149.682205200195,144.583389282227,154.694747924805,143.662490844727,163.533813476562,155.247451782227,147.393493652344,158.839324951172,158.330780029297,165.030914306641,150.693359375,146.776580810547,144.029800415039,159.95051574707,158.821044921875,153.787841796875,155.772994995117,152.437240600586,159.023895263672,155.57878112793,150.871337890625,160.177215576172,157.236114501953,145.183227539062,155.851455688477,151.003173828125,153.30110168457,152.291839599609,160.01708984375,160.048202514648,152.880218505859,153.0322265625,154.444320678711,152.128463745117,141.351181030273,151.531387329102,159.145523071289,152.655746459961,165.35954284668,147.700057983398,149.903305053711,135.416839599609,148.352401733398,152.05632019043,156.498809814453,156.847137451172,141.119476318359,142.820358276367,142.169952392578,151.621963500977,161.34065246582,152.216354370117,141.659469604492,158.781341552734,152.460525512695,150.709808349609,160.759857177734,152.882186889648,147.753646850586,149.197189331055,145.84228515625,145.477874755859,159.103897094727,153.824920654297,162.095886230469,163.962188720703,154.740768432617,148.480804443359,151.642623901367,143.196487426758,136.379638671875,150.797149658203,143.564224243164,148.386322021484,153.721862792969,150.397857666016
"White River National Forest",155.351898193359,156.450180053711,155.189239501953,168.845352172852,162.308746337891,164.367813110352,161.895935058594,169.261535644531,167.215927124023,166.201889038086,152.207077026367,156.954345703125,168.128555297852,156.418472290039,158.246292114258,164.457962036133,162.77587890625,174.033096313477,159.914260864258,155.982208251953,164.346115112305,160.112915039062,161.549667358398,162.218765258789,163.682907104492,152.796905517578,155.680801391602,157.339767456055,160.108169555664,165.149749755859,158.713302612305,160.480255126953,160.74348449707,163.308975219727,140.530670166016,165.244567871094,151.183364868164,158.319946289062,158.848831176758,151.065902709961,153.105270385742,159.500152587891,160.568664550781,154.408340454102,163.820022583008,162.951919555664,154.061233520508,158.209945678711,154.778335571289,157.501266479492,163.145324707031,162.117233276367,156.658325195312,162.608291625977,149.389938354492,161.696273803711,151.204162597656,166.605102539062,153.175491333008,156.088897705078,156.498916625977,157.018600463867,155.84733581543,151.567108154297,161.983474731445,164.109298706055,154.190628051758,162.950454711914,164.897659301758,151.277206420898,162.15022277832,162.476272583008,155.663101196289,165.900955200195,155.521545410156,169.14680480957,160.071304321289,152.054107666016,159.973724365234,162.016464233398,161.992385864258,153.410263061523,164.999252319336,169.444564819336,160.974624633789,155.42707824707,157.727661132812,154.389129638672,158.203659057617,151.853149414062,157.697891235352,161.188049316406,150.611297607422,161.523513793945,151.553436279297,171.745361328125,154.211441040039,158.329040527344,160.357040405273,164.270660400391,148.544387817383,152.153717041016,152.78694152832,156.147048950195,152.064758300781,159.255920410156,149.47509765625,154.436386108398,166.864456176758,156.723022460938,161.214172363281,166.801940917969,145.127090454102,157.862243652344,159.199157714844,157.744079589844,158.841537475586,154.991897583008,148.840347290039,164.756362915039,152.137008666992,155.213928222656
"Grand Mesa, Uncompahgre and Gunnison National Forests",148.660308837891,150.94482421875,148.378662109375,159.437622070312,152.513320922852,157.976333618164,154.118988037109,160.271255493164,160.323974609375,161.223129272461,145.362319946289,149.401077270508,161.7646484375,150.667770385742,151.613372802734,157.322204589844,153.936721801758,167.952850341797,154.238143920898,150.041351318359,158.77799987793,154.091522216797,156.451553344727,155.545333862305,156.780059814453,145.157684326172,150.449142456055,150.233428955078,152.675888061523,157.933990478516,153.084091186523,153.359466552734,154.82292175293,159.956619262695,135.183944702148,158.93701171875,145.652618408203,152.36491394043,153.650543212891,145.427307128906,146.898956298828,154.952529907227,155.4384765625,144.394287109375,159.519683837891,155.936752319336,145.621658325195,150.213134765625,149.706893920898,151.206283569336,154.657302856445,154.451461791992,150.566757202148,157.075073242188,142.291412353516,156.955169677734,145.881057739258,161.183212280273,149.091720581055,149.314147949219,150.357391357422,150.99446105957,148.961669921875,144.737991333008,155.755813598633,158.336959838867,146.613296508789,155.178756713867,159.845993041992,146.527481079102,157.287399291992,155.917510986328,147.497009277344,158.992828369141,148.333282470703,163.505081176758,153.066635131836,147.135314941406,153.306625366211,155.605239868164,157.33415222168,146.015213012695,157.51904296875,162.923477172852,153.749725341797,149.349166870117,149.54997253418,149.987426757812,152.718322753906,142.901321411133,150.883941650391,157.636749267578,143.573272705078,154.638107299805,147.874984741211,163.673034667969,146.333572387695,151.945434570312,155.549072265625,158.936874389648,142.625595092773,145.846282958984,145.35774230957,150.532623291016,144.549163818359,153.502746582031,143.806976318359,149.009231567383,159.740264892578,148.717498779297,155.066284179688,159.253387451172,139.238037109375,151.622253417969,153.071212768555,149.321578979492,152.498504638672,147.225708007812,142.647720336914,157.350921630859,144.59260559082,149.049011230469
"Shoshone National Forest",156.605667114258,160.356475830078,164.755401611328,169.568710327148,167.797241210938,171.904510498047,171.922866821289,178.2333984375,174.584365844727,173.375015258789,154.602966308594,164.938629150391,172.36572265625,161.750106811523,164.657028198242,173.108795166016,176.295440673828,179.755386352539,165.566864013672,156.756057739258,173.503463745117,164.29606628418,165.910598754883,166.586868286133,170.225372314453,162.948471069336,155.11100769043,170.931304931641,162.544830322266,171.428604125977,162.336334228516,163.031005859375,168.086318969727,164.464538574219,144.423721313477,171.215682983398,154.153701782227,164.929077148438,164.610992431641,156.209915161133,158.095764160156,161.558547973633,171.556823730469,169.401306152344,169.551193237305,176.875564575195,163.103515625,168.57177734375,158.131195068359,157.754989624023,173.8037109375,173.362243652344,158.275894165039,170.724914550781,163.327987670898,167.715713500977,157.450378417969,167.919540405273,153.853866577148,165.385101318359,160.738037109375,160.730209350586,163.379348754883,163.600875854492,169.862228393555,170.270736694336,162.274002075195,171.724365234375,172.216796875,157.272033691406,167.565002441406,167.12548828125,162.711532592773,168.071548461914,164.178314208984,177.642044067383,162.585708618164,156.209701538086,167.749893188477,165.539016723633,162.324447631836,164.271087646484,172.971130371094,172.69499206543,170.212600708008,156.061477661133,159.689361572266,149.115005493164,155.752746582031,163.829467773438,169.372024536133,168.93049621582,154.727249145508,170.339401245117,156.963531494141,177.870712280273,169.392944335938,161.885192871094,173.653076171875,171.789123535156,160.839553833008,159.894165039062,168.38916015625,162.045654296875,167.852279663086,170.848541259766,156.489776611328,156.849548339844,174.20231628418,168.833312988281,174.7802734375,178.626281738281,159.475357055664,161.621459960938,165.649291992188,161.429321289062,161.189865112305,163.391632080078,158.117904663086,172.29638671875,163.875961303711,161.611663818359
"Nebraska National Forest",125.807113647461,128.454238891602,131.716873168945,135.561279296875,135.071624755859,138.194137573242,131.12956237793,145.493301391602,130.678237915039,143.527465820312,110.237564086914,130.382064819336,137.02897644043,131.497131347656,135.606994628906,129.582443237305,131.050186157227,148.444641113281,129.746795654297,137.341522216797,145.175994873047,129.339050292969,135.737976074219,138.335540771484,139.60237121582,118.280906677246,125.752342224121,137.500579833984,131.217239379883,138.822067260742,122.755912780762,133.071060180664,127.805015563965,138.824203491211,123.626266479492,144.043472290039,130.558227539062,134.856262207031,126.167381286621,124.833892822266,133.986053466797,129.878890991211,133.310470581055,119.619338989258,139.059158325195,138.203079223633,114.293487548828,133.991943359375,127.01245880127,127.025672912598,145.941390991211,138.313369750977,126.95198059082,143.836853027344,132.056030273438,123.709869384766,140.624938964844,135.868103027344,134.445251464844,134.79997253418,132.906066894531,139.866119384766,124.053398132324,125.038719177246,133.724502563477,130.510620117188,136.036270141602,133.334365844727,135.182907104492,127.039245605469,138.699676513672,132.135971069336,135.459228515625,135.172348022461,125.278228759766,135.261383056641,124.815567016602,123.302520751953,134.24072265625,136.501922607422,129.053283691406,115.321060180664,131.908294677734,142.46809387207,139.446212768555,121.094856262207,124.586212158203,121.731163024902,128.975479125977,128.873474121094,133.544677734375,130.498779296875,123.996704101562,134.222396850586,129.86946105957,141.44172668457,135.930526733398,134.295822143555,131.263671875,130.807022094727,125.864952087402,130.600952148438,136.593368530273,126.252563476562,120.725120544434,129.672744750977,123.694145202637,125.216934204102,139.12467956543,135.196075439453,133.625839233398,138.7734375,108.252601623535,138.425476074219,135.217514038086,117.354148864746,125.476036071777,123.327110290527,134.985229492188,140.990020751953,134.903732299805,135.607223510742
"Bighorn National Forest",139.224868774414,138.620452880859,146.846878051758,152.808990478516,147.626007080078,152.169876098633,146.172439575195,161.463668823242,147.709533691406,159.366409301758,128.351898193359,145.605865478516,154.932250976562,148.720550537109,147.564743041992,143.297210693359,155.893798828125,163.524795532227,152.031265258789,143.639953613281,157.064437866211,146.764526367188,152.640167236328,149.693618774414,156.891021728516,140.147506713867,138.069259643555,155.504440307617,143.580444335938,155.779205322266,142.824172973633,148.697540283203,145.833236694336,152.903259277344,131.743576049805,159.345230102539,140.243774414062,145.75700378418,148.260589599609,136.018173217773,143.251586914062,142.61946105957,151.468170166016,145.63786315918,147.868621826172,157.233932495117,139.798812866211,147.074401855469,144.110656738281,138.69026184082,159.273422241211,152.162231445312,138.152053833008,155.809341430664,147.247924804688,145.519348144531,147.606887817383,149.691757202148,143.172729492188,152.088729858398,143.727630615234,148.264984130859,140.057235717773,145.139617919922,148.341522216797,150.829696655273,145.212219238281,152.900939941406,156.187240600586,140.6162109375,151.517272949219,148.450210571289,146.651794433594,153.02375793457,145.118896484375,158.58935546875,144.129760742188,136.706192016602,148.213195800781,150.717529296875,140.414932250977,140.192428588867,153.142333984375,154.713562011719,152.006896972656,137.022933959961,142.559387207031,127.990966796875,140.771942138672,142.853408813477,152.461547851562,151.462646484375,134.637954711914,145.563919067383,138.957946777344,158.287857055664,153.504318237305,147.460327148438,145.325592041016,151.947235107422,142.317611694336,143.297012329102,154.329147338867,146.640701293945,140.709533691406,151.042007446289,141.862258911133,137.851257324219,157.927108764648,148.581878662109,156.00505065918,161.968841552734,133.585571289062,146.616348266602,149.362731933594,140.109710693359,144.29866027832,142.00422668457,142.741653442383,156.013275146484,147.679901123047,150.080902099609
